,system:index,AC_AREA,CLEAR_SCORE,COVERAGE_SCORE,DATE,DGO_FID,MEAN_AC_NDVI,MEAN_AC_NDWI,MEAN_NDVI,MEAN_NDWI,MEAN_VEGETATION_NDVI,MEAN_VEGETATION_NDWI,MEAN_WATER_NDWI,VEGETATION_AREA,VEGETATION_PERIMETER,WATER_AREA,WATER_PERIMETER,.geo
31,00000000000000000283,6979.0,100.0,100.0,2020-11-02,17,0.1152081707918448,-0.1255252703670244,0.3522375297014001,-0.3730964669438401,0.4888169763721324,-0.5141113872304348,-0.115102391335772,13566.0,6106.897941484491,6280.0,3275.40821563301,
32,00000000000000000285,2034.0,100.0,100.0,2020-11-12,17,0.124655642982829,-0.1447582052370626,0.458719525779409,-0.4470898111547094,0.5042607535097353,-0.4860071850550585,-0.1366570501526282,19454.0,3971.284964638082,1853.0,887.8410924781125,
33,00000000000000000289,21989.0,2.0,100.0,2020-12-09,17,0.0921107414312606,-0.1292651735283309,0.09578842923111,-0.1329503784790651,0.3310346775608045,-0.3649958146227058,-0.127007793069566,82.0,191.9652305801143,21432.0,3185.425868820388,
34,0000000000000000028c,16985.0,1.0,100.0,2021-01-16,17,0.0157188606408709,0.0097993363865254,0.0608550939955714,-0.03945396069102,0.3491320778320479,-0.3492523197504555,0.0052223764041584,938.0,2015.6349365884548,17455.0,3395.3876111130407,
35,0000000000000000028d,18527.0,0.0,100.0,2021-02-08,17,0.0668062271704634,-0.026968734770131,0.0963675610713497,-0.056378182461235,0.3243222898627912,-0.3395029941441461,-0.0413781199767423,147.0,305.9447233178067,20896.0,3533.363060822237,
36,00000000000000000290,19391.0,3.0,100.0,2021-02-20,17,0.0188082546817925,-0.0372757054974283,0.0520086157747444,-0.0671823804914159,0.3393885398171499,-0.3200712381029768,-0.0353324413570963,539.0,1031.8127045891788,19183.0,3857.306161865785,
37,00000000000000000299,10111.0,100.0,100.0,2021-03-31,17,0.0976566435510995,-0.1422441711416399,0.2526879082536611,-0.3101095024001731,0.4291296531963877,-0.4945131576245259,-0.1182982369932224,9003.0,4751.141596868753,8129.0,2999.457775304013,
38,000000000000000002a5,6762.0,100.0,100.0,2021-06-16,17,0.1288573888539906,-0.1419064019538764,0.4443758127352263,-0.4248110696474469,0.6143183915732094,-0.576300659017143,-0.1357631679775449,14269.0,5531.001517217274,6280.0,3011.4558881654543,
39,000000000000000002a8,61.0,44.0,100.0,2021-06-28,17,0.1850577693067029,-0.2226009070962125,0.3844558040537588,-0.3502598594127341,0.4277802620919758,-0.3831040164611352,-0.1871939734673507,16629.0,5806.950562153709,79.0,233.95745747981027,
40,000000000000000002ad,2120.0,28.0,100.0,2021-07-10,17,0.1494567363819661,-0.1703311816533996,0.4690124009312572,-0.4397966030377439,0.7065085805871736,-0.641468465326361,-0.165327834730632,3625.0,2225.594625499148,1925.0,1565.715383802846,
41,000000000000000002b1,2159.0,100.0,100.0,2021-07-23,17,0.1834278783687484,-0.2193851459537264,0.5199292341199832,-0.5012073674282891,0.6564416245525508,-0.6157419725604021,-0.1868224724743572,15452.0,5758.959852721317,118.0,287.94836487205686,
42,000000000000000002b5,2005.0,49.0,100.0,2021-08-02,17,0.1444109307220064,-0.1735816954357709,0.5424776833881584,-0.521462670093508,0.6503982606624027,-0.616282954646068,-0.1686804975785455,9049.0,2621.530895582783,1831.0,1475.7361551360673,
43,000000000000000002c4,6563.0,100.0,100.0,2021-10-06,17,0.102022854870762,-0.1260372271432584,0.4563982883073684,-0.4554620251028393,0.6343498295757264,-0.6205438799274362,-0.1188505973370298,14620.0,5471.012434914825,6091.0,3077.4441075414406,
44,000000000000000002d0,54.0,95.0,100.0,2021-11-22,17,0.1840211644383654,-0.1695023562888259,0.4157261920586134,-0.3688154989958354,0.4495673078412411,-0.3977902720078559,-0.1685545331491467,18545.0,5393.025398158817,1481.0,1763.68062000069,
45,000000000000000002d4,21954.0,43.0,100.0,2022-01-24,17,-0.017539755309416,0.1430830261920237,-0.0112231630081682,0.1343290783443459,0.3228764973943396,-0.3283136050430185,0.1390010762763875,51.0,215.96072662300296,22242.0,2945.4683772472163,
46,000000000000000002d7,19126.0,9.0,100.0,2022-01-30,17,0.0689211720864845,-0.0556688507041178,0.0980304859996254,-0.0894780294333345,0.3416528541366956,-0.3647999384347555,-0.0508837903374961,594.0,1403.748764997252,18749.0,4853.126286655785,
47,000000000000000002da,19099.0,16.0,100.0,2022-02-09,17,0.0384564767049008,-0.0305115507770095,0.0716188195524511,-0.0675173108912348,0.32803075795935,-0.3400848879505649,-0.0203602058983122,429.0,917.835186338298,18126.0,4457.197041132022,
48,000000000000000002db,4359.0,12.0,100.0,2022-02-09,17,0.0997351266472144,0.012844546710618,0.1773557049695941,-0.1018024276987895,0.3699623714984493,-0.3819060101215963,-0.0069328670935921,1307.0,1139.7920713916792,4906.0,1589.7099517194436,
49,000000000000000002e0,7644.0,100.0,100.0,2022-03-21,17,0.13990061656322,-0.1811283406542848,0.3160116709294727,-0.3518043220321648,0.4449175303594814,-0.4758171579468122,-0.1701329763544764,11884.0,6250.87272255251,6018.0,4379.208257462528,
50,000000000000000002e1,8890.0,100.0,100.0,2022-03-26,17,0.1238948523525042,-0.1660105884424103,0.2830011895172245,-0.333980366656732,0.4439909686282871,-0.4932567861239694,-0.153688393453499,9460.0,5195.062378616616,7484.0,2921.4721647783776,
51,000000000000000002e2,8662.0,100.0,100.0,2022-04-18,17,0.1209114377516512,-0.1569918666094687,0.3000210969894012,-0.3430673218570557,0.4546373468629036,-0.4992747436458744,-0.1474891414617213,10925.0,5632.983520849621,7651.0,2915.473220256648,
52,000000000000000002e4,6445.0,100.0,100.0,2022-05-18,17,0.1473174126199088,-0.1720477664057979,0.4338045253407749,-0.4227566561124518,0.5890116844838215,-0.5582063462158571,-0.1651265711591092,14186.0,5596.989630092246,5560.0,3107.43906549719,
53,000000000000000002e5,6128.0,100.0,100.0,2022-05-30,17,0.1516537411904322,-0.1743985843225462,0.4409318939113391,-0.4351972890496747,0.5923169022248305,-0.5715523374897793,-0.1679822010320045,14357.0,5614.986176664267,5223.0,3335.397463605032,
54,000000000000000002f2,5831.0,100.0,100.0,2022-08-12,17,0.1606365647916972,-0.1843716565062256,0.4600363677178265,-0.4460642324322943,0.6123862351769517,-0.5786044768118931,-0.1758582204355155,14522.0,5537.000281342383,4374.0,2807.492161396296,
55,000000000000000002f5,6147.0,100.0,100.0,2022-08-22,17,0.1408558399129268,-0.1681806004778274,0.4837909706932669,-0.4758374720125876,0.6565178173102452,-0.6302656665851769,-0.1619447694510372,14616.0,5680.974233741856,5411.0,3221.417613195678,
56,000000000000000002fb,6418.0,100.0,100.0,2022-09-15,17,0.1272382821477187,-0.1591435942787414,0.4749982023524152,-0.4738346266972473,0.6480873725980901,-0.6300394439391623,-0.1511016728494543,14707.0,5620.985091234602,5600.0,3293.405335173992,
57,000000000000000002fd,4462.0,31.0,100.0,2022-09-29,17,0.177655377817492,-0.183510766951408,0.2678369840397716,-0.2569629937310789,0.3342531210544205,-0.3092554658495265,-0.1801239605529837,7884.0,4751.144196297744,4693.0,2273.588485972692,
58,000000000000000002fe,6004.0,100.0,100.0,2022-10-04,17,0.1400216627925057,-0.1584637152174298,0.4622742415879091,-0.4441904570573652,0.6185038878119142,-0.582489838352149,-0.1552970298330072,14782.0,5656.978570755611,5671.0,3119.4361413138827,
59,000000000000000002ff,7118.0,100.0,100.0,2022-10-04,17,0.0904103783796739,-0.1228101623355331,0.4204206979396649,-0.4238035734391367,0.600086608026087,-0.5871500419025097,-0.1162491894866058,14217.0,5525.002373315747,6652.0,3083.442659997582,
60,00000000000000000301,14082.0,0.0,100.0,2022-10-17,17,0.1535351334668693,-0.145194562609404,0.190724807455628,-0.1814333436545503,0.35948270349457,-0.2985617088403295,-0.1469396054102416,662.0,485.9113218113272,15275.0,3209.42143411233,
61,00000000000000000302,62.0,100.0,100.0,2022-10-25,17,0.1931210214891472,-0.2082555190534245,0.4800617256418681,-0.4731869957665378,0.5542080972807593,-0.5422112599128848,-0.1930749977122068,16981.0,5890.93686656925,30.0,83.98481872789331,
62,00000000000000000305,2657.0,47.0,100.0,2022-11-06,17,0.1378767105338419,-0.1514403338347234,0.5047131531331205,-0.5162973065688157,0.5684434972578599,-0.5794535189879643,-0.1430065203244704,18954.0,4283.2287718998905,2366.0,1535.7252323619614,
63,00000000000000000306,2853.0,59.0,100.0,2022-11-06,17,0.1463077660649418,-0.172259443150755,0.4115693370647501,-0.4670405654551579,0.4601832350818919,-0.5211806428491895,-0.1568693570765863,18730.0,4337.218861156864,2170.0,1679.6993867943734,
64,00000000000000000307,1807.0,100.0,100.0,2022-11-11,17,0.1460842605639337,-0.16816312922901,0.487857142387747,-0.5308657133055171,0.5272890864124037,-0.5726904183223962,-0.1493906604904878,19988.0,3911.2956793273256,1304.0,1253.775290554324,
65,00000000000000000308,1203.0,36.0,100.0,2022-11-17,17,0.163267947859894,-0.1754257209534928,0.5262577830358736,-0.5204322903273069,0.5581776107007342,-0.5500214263294607,-0.1347902844400943,20547.0,3713.330915866725,668.0,773.8609696816852,
66,00000000000000000309,9071.0,0.0,100.0,2022-11-22,17,-0.0327409978469254,0.0442443346616587,-0.0047917411625786,0.024493494226065,0.3703357822060979,-0.1964827798951906,0.0555151452632128,333.0,509.9074867013007,9113.0,1775.6766868256398,
67,0000000000000000030c,11520.0,0.0,100.0,2022-12-12,17,0.0838555246706414,0.142109390411253,0.2183563356470134,-0.0557146289732904,0.4013829241048122,-0.3327647047793569,0.0788545348419426,7777.0,5734.964162306365,15436.0,4619.166934776721,
68,0000000000000000031a,7316.0,96.0,100.0,2023-03-03,17,0.1537598874975436,-0.185424690624621,0.2803117343334088,-0.3129729837472414,0.3787269475118475,-0.4096428550039269,-0.1760001702983734,10714.0,5465.013486954043,5621.0,3401.385380086393,
69,0000000000000000031c,6797.0,100.0,100.0,2023-04-04,17,0.1467811894998456,-0.175045553791149,0.3340654809030469,-0.3690156780078409,0.4590017913347939,-0.4982161380329867,-0.1679253138223786,12483.0,5572.993806252395,5875.0,3275.408607773482,
70,0000000000000000031e,2077.0,27.0,100.0,2023-04-11,17,0.1681874128106344,-0.1890617313391003,0.303538507892602,-0.319562386256304,0.4206696178457746,-0.4355168547307512,-0.1816701142572145,3014.0,1889.6553964894565,1541.0,1811.6700558116056,
71,00000000000000000321,7103.0,100.0,100.0,2023-05-10,17,0.1212995071863591,-0.1478593397219606,0.4022211381788248,-0.4040571100509356,0.5652970544177174,-0.5519170896698061,-0.141277394644973,13780.0,5752.961114373625,6466.0,3329.3988459547454,
72,00000000000000000323,6226.0,91.0,100.0,2023-05-15,17,0.1352620243211028,-0.1601794107456058,0.40738585262116,-0.4096884350244225,0.5587906207483802,-0.5485702089528276,-0.153911258719665,13820.0,5902.934164267184,5651.0,3161.4291685422418,
73,00000000000000000324,5767.0,100.0,100.0,2023-05-24,17,0.1535992489214129,-0.1777041267889735,0.4344708094273108,-0.4306145275495818,0.5766024211319463,-0.558734813714764,-0.1616159337458837,14456.0,5662.977582466815,4075.0,3815.312661615776,
74,00000000000000000338,5175.0,100.0,100.0,2023-07-31,17,0.1563310629308119,-0.1771323315406639,0.4952573674058613,-0.4735204444797836,0.6492807277714252,-0.6078473316880227,-0.1706417438363152,15076.0,5788.954632882187,4347.0,3245.4140998806083,
75,0000000000000000033e,6165.0,100.0,100.0,2023-08-21,17,0.1423007575723487,-0.1792248300530719,0.4424604510274306,-0.4411503613772826,0.5937307909712585,-0.5728230885182302,-0.1699472757726884,14549.0,5782.955892950715,4910.0,3437.378605304756,
76,00000000000000000348,6061.0,100.0,100.0,2023-09-29,17,0.1461184431697879,-0.1794942761177085,0.4567724144726743,-0.4560447064956187,0.6096445521578933,-0.5915610685056921,-0.1667822440471886,14713.0,5746.962138236182,4477.0,3287.406607662844,
77,0000000000000000034a,3125.0,35.0,100.0,2023-10-04,17,0.1298817982394611,-0.1777856894875031,0.3797171970958292,-0.3980080979803221,0.5954654973098579,-0.587453777105624,-0.1631730201177393,4141.0,2597.5270367388384,2329.0,1661.6980838359866,
78,0000000000000000034f,1106.0,91.0,100.0,2023-11-17,17,0.1701167747380697,-0.169513153987384,0.4005128651613839,-0.3856144391990623,0.4517944156376168,-0.4225313772289628,-0.159518108092263,17207.0,5129.076860212445,1147.0,875.8423650715756,
79,00000000000000000350,485.0,66.0,100.0,2023-11-23,17,0.1711959025412375,-0.1771170311989523,0.594678617946902,-0.5776654261684524,0.6227875939271585,-0.6026009870421924,-0.1599767756606976,20940.0,3449.378368966224,352.0,479.91457701421103,
80,000000000000000001b4,12.0,100.0,100.0,2018-07-27,17,0.1904629985163429,-0.1987395838890837,0.5876522917529168,-0.532413767530691,0.61548443668124,-0.5558821240691911,,20738.0,5303.043347628585,0.0,0.0,
81,000000000000000001b5,0.0,12.0,100.0,2018-07-27,17,,,0.4983417139790806,-0.4700643115983998,0.5099141506336841,-0.4798735550548999,,2779.0,1115.7994865160306,0.0,0.0,
82,000000000000000001b6,0.0,100.0,100.0,2018-07-27,17,,,0.5930641991830014,-0.5574748620587745,0.6002338496274936,-0.5635418860947883,,22011.0,3887.298685499962,0.0,0.0,
83,000000000000000001b7,5.0,100.0,100.0,2018-08-01,17,0.1918288403531836,-0.218934528684682,0.5704051117783085,-0.5412582072892097,0.629417456902493,-0.5907088197094938,,18949.0,6082.901657136175,0.0,0.0,
84,000000000000000001b8,0.0,23.0,100.0,2018-08-01,17,,,0.5035945756321085,-0.4976305696956245,0.532560207727394,-0.5221326459876442,,4817.0,1793.6781754399724,0.0,0.0,
85,000000000000000001ba,0.0,79.0,100.0,2018-08-07,17,,,0.5382850975869624,-0.5031008839149127,0.5554701479710593,-0.5176461450419788,,16902.0,3635.3473992513423,0.0,0.0,
86,000000000000000001bb,7.0,100.0,100.0,2018-08-07,17,0.1907717924205893,-0.205076489052216,0.5355099472430339,-0.5031994446490183,0.5567594014259831,-0.5214946983240841,,20833.0,4925.111538283827,0.0,0.0,
87,000000000000000001bc,0.0,56.0,100.0,2018-08-07,17,,,0.5713273022062397,-0.55181587233513,0.5793435641827366,-0.5587695281279907,,12654.0,2921.473034525937,0.0,0.0,
88,000000000000000001be,111.0,100.0,100.0,2018-08-14,17,0.1748735563331173,-0.2086600069084228,0.5935486507520387,-0.5762004463696563,0.6297966378572454,-0.6080654483666348,,20312.0,5728.966623773164,0.0,0.0,
89,000000000000000001c0,41.0,100.0,100.0,2018-08-19,17,0.188520544046871,-0.207436064807902,0.5566371269950623,-0.5282142109210325,0.6025857412026469,-0.5670365719741172,,19498.0,6256.871617374881,0.0,0.0,
90,000000000000000001c2,0.0,59.0,100.0,2018-08-24,17,,,0.5462709285234177,-0.5147624833370689,0.5587885506217398,-0.5250718116307296,,21490.0,4517.185730958007,0.0,0.0,
91,000000000000000001c3,0.0,73.0,100.0,2018-08-30,17,,,0.5695733633546165,-0.5157191941421253,0.5736712799041405,-0.5190151796644766,,22194.0,3581.3540164022643,0.0,0.0,
92,000000000000000001c7,51.0,100.0,100.0,2018-09-10,17,0.1900227157138002,-0.2178065898805612,0.5355660171041355,-0.5138129918123014,0.5919988919000125,-0.5614270767401117,,18692.0,6448.836416614849,0.0,0.0,
93,000000000000000001ca,95.0,64.0,100.0,2018-09-15,17,0.1907307883687964,-0.2244241567396872,0.5231438140026965,-0.514393662911894,0.59982453736149,-0.5795445952377207,,11552.0,4775.135052387361,0.0,0.0,
94,000000000000000001cb,46.0,100.0,100.0,2018-09-20,17,0.189429612594005,-0.2096981976048342,0.5370105185382563,-0.5288771362094825,0.595765085974203,-0.5813581249212599,,18617.0,6496.827783769788,0.0,0.0,
95,000000000000000001cc,0.0,87.0,100.0,2018-09-25,17,,,0.5031503854157521,-0.5027454309937048,0.5579486068831232,-0.5507139810627434,,18411.0,6538.820109092097,0.0,0.0,
96,000000000000000001cd,0.0,25.0,100.0,2018-09-25,17,,,0.5141986329857429,-0.5219340454669109,0.5543442959246692,-0.5575706446930377,,13796.0,4577.171423515587,0.0,0.0,
97,000000000000000001ce,0.0,31.0,100.0,2018-09-25,17,,,0.4926304113222564,-0.4856632765910944,0.5035155644970396,-0.4950604448489167,,21372.0,4625.166071035679,0.0,0.0,
98,000000000000000001cf,38.0,46.0,100.0,2018-10-02,17,0.1734703366705405,-0.2052549771161826,0.5394560693337591,-0.524320126844164,0.5777792905512833,-0.5576557332969879,,9234.0,3365.390980726607,0.0,0.0,
99,000000000000000001d4,0.0,100.0,100.0,2018-10-23,17,,,0.5626782031664758,-0.5441561700806532,0.5766268053097372,-0.5551145725228549,,21455.0,4421.203832569541,0.0,0.0,
100,000000000000000001d8,0.0,40.0,100.0,2018-11-18,17,,,0.6779555283743502,-0.6388909156965323,0.6872621619226901,-0.6461395854810338,,21999.0,3779.318908253486,0.0,0.0,
101,000000000000000001db,0.0,100.0,100.0,2018-12-05,17,,,0.5627316343700598,-0.5238627572821876,0.5641455218992172,-0.5248963411743613,,22398.0,3089.443017479311,0.0,0.0,
102,000000000000000001de,0.0,100.0,100.0,2018-12-11,17,,,0.479045398715998,-0.5104705332595131,0.4803798731061042,-0.5115151537596795,,22367.0,3191.42485625768,0.0,0.0,
103,00000000000000000201,0.0,100.0,100.0,2019-05-10,17,,,0.4937885564618777,-0.4670393693453057,0.5106015558756869,-0.4811406694848271,,20977.0,4997.099583845447,0.0,0.0,
104,00000000000000000203,473.0,100.0,100.0,2019-05-21,17,0.1779232396564141,-0.2262685860770379,0.4720358765297235,-0.4517063324912183,0.5253391562992539,-0.4937714797319212,,18225.0,6940.746833863677,0.0,0.0,
105,00000000000000000204,0.0,2.0,100.0,2019-05-21,17,,,0.505079383165312,-0.5070054562971292,0.5046181785008781,-0.5066084060962232,,472.0,401.9273734919431,0.0,0.0,
106,0000000000000000020d,0.0,100.0,100.0,2019-06-25,17,,,0.5686000405550524,-0.5209238888274347,0.5691663261113453,-0.5213663834154112,,22457.0,3101.4406862406777,0.0,0.0,
107,0000000000000000020e,0.0,100.0,100.0,2019-06-25,17,,,0.5617943311342682,-0.5091445178320718,0.578394916041909,-0.5224588901524567,,21271.0,4625.165770318071,0.0,0.0,
108,00000000000000000210,0.0,100.0,100.0,2019-07-05,17,,,0.574635177206905,-0.5346826231176784,0.6146752963081751,-0.5690006792905449,,19914.0,5758.961173705514,0.0,0.0,
109,00000000000000000211,118.0,40.0,100.0,2019-07-10,17,0.1871850377628768,-0.2129591127343877,0.5181129559987011,-0.480769680324011,0.5670816350428345,-0.5220517383693428,,7935.0,2723.5111990111936,0.0,0.0,
110,00000000000000000214,57.0,100.0,100.0,2019-07-16,17,0.184097873726671,-0.2276050704983619,0.5596171873638767,-0.5362056549771347,0.6356139620748201,-0.5997061277209551,,18038.0,6136.892150067614,0.0,0.0,
111,00000000000000000215,0.0,100.0,100.0,2019-07-16,17,,,0.5596599499280605,-0.5427673388911017,0.6172012793619202,-0.5920825421618243,,18839.0,6202.88062671625,0.0,0.0,
112,0000000000000000021a,392.0,46.0,100.0,2019-08-10,17,0.1856250946508461,-0.2215899287264172,0.5179906508247988,-0.5054784092386453,0.5746330774708444,-0.5536202660555208,,8906.0,3281.411655435748,0.0,0.0,
113,0000000000000000021c,0.0,100.0,100.0,2019-08-15,17,,,0.6060299536011309,-0.6138358713346436,0.6094459590232614,-0.6168078708751547,,22265.0,3425.3819793328094,0.0,0.0,
114,0000000000000000021d,0.0,7.0,100.0,2019-08-15,17,,,0.6649061391322645,-0.6553981129388218,0.6650805534652182,-0.6555145692585892,,1868.0,767.8596490033688,0.0,0.0,
